Index,compound_id,protein_id,Activity %,Ki (nM),pKi
1261,CHEMBL477772,P49840,101.4450159,3981.07170553497,5.4
1262,CHEMBL477772,P49841,94.32539712,3981.07170553497,5.4
1263,CHEMBL477772,P50613,102.5554758,3981.07170553497,5.4
1264,CHEMBL477772,P50750,92.120834505,1584.89319246112,5.8
1265,CHEMBL477772,P51812,99.14611896,3981.07170553497,5.4
1266,CHEMBL477772,P51817,100.7139664,3162.27766016838,5.5
1267,CHEMBL477772,P51955,110.0401508,398.107170553497,6.4
1268,CHEMBL477772,P52333,95.30030201,5011.87233627273,5.3
1269,CHEMBL477772,P53667,48.48580401,1258.92541179417,5.9
1270,CHEMBL477772,Q00535,97.198219005,3162.27766016838,5.5
1271,CHEMBL477772,Q02750,105.9916188,3162.27766016838,5.5
1272,CHEMBL477772,Q04771,103.7945115,3981.07170553497,5.4
1273,CHEMBL477772,Q04912,97.76893504,3981.07170553497,5.4
1274,CHEMBL477772,Q05397,75.97165917,5011.87233627273,5.3
1275,CHEMBL477772,Q06187,78.82323133,6309.57344480194,5.2
1276,CHEMBL477772,Q06418,91.96727532,3162.27766016838,5.5
1277,CHEMBL477772,Q07912,90.16501477,3162.27766016838,5.5
1278,CHEMBL477772,Q12851,72.54832828,2511.88643150958,5.6
1279,CHEMBL477772,Q13464,100.2432329,3981.07170553497,5.4
1280,CHEMBL477772,Q14164,87.02659588,3162.27766016838,5.5
1281,CHEMBL477772,Q16288,87.81189399,3162.27766016838,5.5
1282,CHEMBL477772,Q16539,93.31511454,3981.07170553497,5.4
1283,CHEMBL477772,Q16620,91.54733261,3981.07170553497,5.4
1284,CHEMBL477772,Q5S007,109.3645101,2511.88643150958,5.6
1285,CHEMBL477772,Q7L7X3,28.86608252,794.328234724283,6.1
1286,CHEMBL477772,Q8IU85,91.53705985,2511.88643150958,5.6
1287,CHEMBL477772,Q9HAZ1,91.70458628,2511.88643150958,5.6
1288,CHEMBL477772,Q9UHD2,99.52063287,3162.27766016838,5.5
1289,CHEMBL477772,Q9UM73,85.30772531,1584.89319246112,5.8
1290,CHEMBL477772,Q9UQM7,95.62411074,3981.07170553497,5.4
1291,CHEMBL477772,Q9Y463,93.27832633,2511.88643150958,5.6
1292,CHEMBL50894,O00141,91.948731775,10000,5
1293,CHEMBL50894,O14757,41.30289391,1584.89319246112,5.8
1294,CHEMBL50894,O14920,99.118694255,1995.26231496888,5.7
1295,CHEMBL50894,O15111,103.947786,3981.07170553497,5.4
1296,CHEMBL50894,O15264,100.26932397,7943.28234724283,5.1
1297,CHEMBL50894,O15530,86.71477031,125.892541179417,6.9
1298,CHEMBL50894,O43293,101.042161075,3162.27766016838,5.5
1299,CHEMBL50894,O43781,98.450772115,6309.57344480194,5.2
1300,CHEMBL50894,O60674,97.859316375,1584.89319246112,5.8
1301,CHEMBL50894,O75116,55.30901759,1995.26231496888,5.7
1302,CHEMBL50894,O75582,100.52363308,1584.89319246112,5.8
1303,CHEMBL50894,O94806,95.75450362,2511.88643150958,5.6
1304,CHEMBL50894,O95819,75.985864649,39.8107170553497,7.4
1305,CHEMBL50894,O96013,90.128574585,794.328234724283,6.1
1306,CHEMBL50894,O96017,10.2469850845,19.9526231496888,7.7
1307,CHEMBL50894,P00519,52.72720731,1584.89319246112,5.8
1308,CHEMBL50894,P00533,90.676447745,1000,6
1309,CHEMBL50894,P04626,96.70005287,1584.89319246112,5.8
1310,CHEMBL50894,P04629,110.9612678,2511.88643150958,5.6
1311,CHEMBL50894,P05129,92.90294131,7943.28234724283,5.1
1312,CHEMBL50894,P06239,79.690950245,3162.27766016838,5.5
1313,CHEMBL50894,P06241,52.65707383,3162.27766016838,5.5
1314,CHEMBL50894,P06493,28.0894992585,31.6227766016838,7.5
1315,CHEMBL50894,P07333,47.189336185,1000,6
1316,CHEMBL50894,P07948,30.063803415,501.187233627273,6.3
1317,CHEMBL50894,P07949,81.172093655,1995.26231496888,5.7
1318,CHEMBL50894,P08069,92.595119385,1995.26231496888,5.7
1319,CHEMBL50894,P09619,85.667564365,1995.26231496888,5.7
1320,CHEMBL50894,P11309,92.793990155,2511.88643150958,5.6
1321,CHEMBL50894,P11362,90.259881315,3981.07170553497,5.4
1322,CHEMBL50894,P15735,100.235663575,1258.92541179417,5.9
1323,CHEMBL50894,P16234,89.578372245,2511.88643150958,5.6
1324,CHEMBL50894,P17252,70.39167153,3981.07170553497,5.4
1325,CHEMBL50894,P17948,98.933838215,1995.26231496888,5.7
1326,CHEMBL50894,P22607,90.402755705,1995.26231496888,5.7
1327,CHEMBL50894,P23443,96.30779946,3981.07170553497,5.4
1328,CHEMBL50894,P24941,11.0709579955,31.6227766016838,7.5
1329,CHEMBL50894,P27448,67.466365205,630.957344480193,6.2
1330,CHEMBL50894,P28482,112.53672545,2511.88643150958,5.6
1331,CHEMBL50894,P29317,93.13001861,7943.28234724283,5.1
1332,CHEMBL50894,P29376,86.930318725,2511.88643150958,5.6
1333,CHEMBL50894,P29597,52.34246088,1995.26231496888,5.7
1334,CHEMBL50894,P30530,97.872919525,1995.26231496888,5.7
1335,CHEMBL50894,P31749,109.28755845,7943.28234724283,5.1
1336,CHEMBL50894,P31751,100.9160394,7943.28234724283,5.1
1337,CHEMBL50894,P34947,104.841415,3981.07170553497,5.4
1338,CHEMBL50894,P35916,72.158438415,158.489319246112,6.8
1339,CHEMBL50894,P35968,81.628687925,1584.89319246112,5.8
1340,CHEMBL50894,P36507,91.384755055,3981.07170553497,5.4
1341,CHEMBL50894,P36888,17.36519561,2511.88643150958,5.6
1342,CHEMBL50894,P45983,96.34402277,3981.07170553497,5.4
1343,CHEMBL50894,P45984,97.1314855,3981.07170553497,5.4
1344,CHEMBL50894,P49137,80.416660785,7943.28234724283,5.1
1345,CHEMBL50894,P49760,100.686659115,6309.57344480194,5.2
1346,CHEMBL50894,P49841,2.6956258685,15.8489319246111,7.8
1347,CHEMBL50894,P50613,96.79908027,3981.07170553497,5.4
1348,CHEMBL50894,P50750,24.78205475,12.5892541179417,7.9
1349,CHEMBL50894,P51451,86.5032834,1258.92541179417,5.9
1350,CHEMBL50894,P51617,83.988745875,794.328234724283,6.1
1351,CHEMBL50894,P51812,49.598898135,5011.87233627273,5.3
1352,CHEMBL50894,P51817,76.449486605,1995.26231496888,5.7
1353,CHEMBL50894,P51955,92.560825675,6309.57344480194,5.2
1354,CHEMBL50894,P51957,106.3682776,6309.57344480194,5.2
1355,CHEMBL50894,P52333,100.40123227,2511.88643150958,5.6
1356,CHEMBL50894,P53350,99.331649345,7943.28234724283,5.1
1357,CHEMBL50894,P53667,97.10193047,5011.87233627273,5.3
1358,CHEMBL50894,P78368,88.216140225,3981.07170553497,5.4
1359,CHEMBL50894,Q00535,6.709364059,12.5892541179417,7.9
1360,CHEMBL50894,Q02750,94.82502615,3162.27766016838,5.5
1361,CHEMBL50894,Q04771,69.2351832,63.0957344480193,7.2
1362,CHEMBL50894,Q04912,104.9951612,1000,6
1363,CHEMBL50894,Q05397,85.12640508,3162.27766016838,5.5
1364,CHEMBL50894,Q06187,96.37339485,6309.57344480194,5.2
1365,CHEMBL50894,Q06418,95.76465669,3162.27766016838,5.5
1366,CHEMBL50894,Q07912,75.148476245,3981.07170553497,5.4
1367,CHEMBL50894,Q08881,98.48354221,1584.89319246112,5.8
1368,CHEMBL50894,Q12851,11.3691234005,125.892541179417,6.9
1369,CHEMBL50894,Q13153,44.40049003,10000,5
1370,CHEMBL50894,Q13464,65.070804515,1584.89319246112,5.8
1371,CHEMBL50894,Q13554,98.69657379,7943.28234724283,5.1
1372,CHEMBL50894,Q13555,80.275733345,6309.57344480194,5.2
1373,CHEMBL50894,Q13557,68.559111695,1995.26231496888,5.7
1374,CHEMBL50894,Q13882,93.62746881,2511.88643150958,5.6
1375,CHEMBL50894,Q14164,91.315101735,3162.27766016838,5.5
1376,CHEMBL50894,Q14289,72.92861398,1584.89319246112,5.8
1377,CHEMBL50894,Q14680,80.15846276,1584.89319246112,5.8
1378,CHEMBL50894,Q15303,89.54536658,3981.07170553497,5.4
1379,CHEMBL50894,Q16288,62.319238365,3162.27766016838,5.5
1380,CHEMBL50894,Q16513,76.198103,794.328234724283,6.1
1381,CHEMBL50894,Q16539,101.49303325,3981.07170553497,5.4
1382,CHEMBL50894,Q16620,86.228837495,3981.07170553497,5.4
1383,CHEMBL50894,Q16644,96.871705625,10000,5
1384,CHEMBL50894,Q5S007,85.163241715,2511.88643150958,5.6
1385,CHEMBL50894,Q5VT25,68.68670218,199.526231496888,6.7
1386,CHEMBL50894,Q7KZI7,58.93241124,398.107170553497,6.4
1387,CHEMBL50894,Q7L7X3,69.984735745,3162.27766016838,5.5
1388,CHEMBL50894,Q8IU85,91.8364647,2511.88643150958,5.6
1389,CHEMBL50894,Q8IW41,93.503111285,1258.92541179417,5.9
1390,CHEMBL50894,Q8N4C8,25.10335267,79.4328234724283,7.1
1391,CHEMBL50894,Q8NE63,107.79296765,7943.28234724283,5.1
1392,CHEMBL50894,Q8TDC3,43.254837145,158.489319246112,6.8
1393,CHEMBL50894,Q96KB5,90.246453055,6309.57344480194,5.2
1394,CHEMBL50894,Q96PF2,83.525599905,1000,6
1395,CHEMBL50894,Q96RG2,91.888465885,398.107170553497,6.4
1396,CHEMBL50894,Q96SB4,103.5634415,6309.57344480194,5.2
1397,CHEMBL50894,Q9BXA7,66.94008211,1584.89319246112,5.8
1398,CHEMBL50894,Q9BZL6,97.43890234,10000,5
1399,CHEMBL50894,Q9H2G2,91.69871976,6309.57344480194,5.2
1400,CHEMBL50894,Q9H2X6,107.74768755,3162.27766016838,5.5
1401,CHEMBL50894,Q9H4B4,99.241212035,7943.28234724283,5.1
1402,CHEMBL50894,Q9HAZ1,81.735524345,1258.92541179417,5.9
1403,CHEMBL50894,Q9HBH9,90.30385379,10000,5
1404,CHEMBL50894,Q9NWZ3,160.6271913,10000,5
1405,CHEMBL50894,Q9NYL2,89.94772763,6309.57344480194,5.2
1406,CHEMBL50894,Q9P1W9,108.606157,1584.89319246112,5.8
1407,CHEMBL50894,Q9UHD2,83.084625815,3162.27766016838,5.5
1408,CHEMBL50894,Q9UM73,86.5032834,3981.07170553497,5.4
1409,CHEMBL50894,Q9UQM7,78.754855835,3981.07170553497,5.4
1410,CHEMBL50894,Q9Y243,94.831018175,10000,5
1411,CHEMBL50894,Q9Y463,82.17776328,2511.88643150958,5.6
1412,CHEMBL50894,Q9Y4K4,94.35063808,79.4328234724283,7.1
1413,CHEMBL50894,Q9Y6E0,62.042786495,199.526231496888,6.7
1414,CHEMBL553,O00141,122.2200552,10000,5
1415,CHEMBL553,O14757,95.1443991,6309.57344480194,5.2
1416,CHEMBL553,O14920,83.49947714,3162.27766016838,5.5
1417,CHEMBL553,O15111,94.16787621,3981.07170553497,5.4
1418,CHEMBL553,O15264,95.14677987,7943.28234724283,5.1
1419,CHEMBL553,O15530,83.82367761,3981.07170553497,5.4
1420,CHEMBL553,O43293,95.39476458,5011.87233627273,5.3
1421,CHEMBL553,O43781,83.48626523,6309.57344480194,5.2
1422,CHEMBL553,O60674,99.12505184,2511.88643150958,5.6
1423,CHEMBL553,O75116,90.95843528,7943.28234724283,5.1
1424,CHEMBL553,O75582,96.84717645,1995.26231496888,5.7
1425,CHEMBL553,O94806,106.7533759,3981.07170553497,5.4
1426,CHEMBL553,O95819,76.48088457,5011.87233627273,5.3
1427,CHEMBL553,O96013,91.82265892,5011.87233627273,5.3
1428,CHEMBL553,O96017,100.1676362,5011.87233627273,5.3
1429,CHEMBL553,P00519,52.29156459,398.107170553497,6.4
1430,CHEMBL553,P04626,52.81429154,19.9526231496888,7.7
1431,CHEMBL553,P04629,101.6054744,3162.27766016838,5.5
1432,CHEMBL553,P05129,84.08687417,7943.28234724283,5.1
1433,CHEMBL553,P06239,66.13476046,6309.57344480194,5.2
1434,CHEMBL553,P06241,94.66622992,6309.57344480194,5.2
1435,CHEMBL553,P06493,98.38555738,7943.28234724283,5.1
1436,CHEMBL553,P07332,105.2924122,1995.26231496888,5.7
1437,CHEMBL553,P07333,105.9263335,2511.88643150958,5.6
1438,CHEMBL553,P07948,72.50159139,158.489319246112,6.8
1439,CHEMBL553,P07949,48.57144316,1584.89319246112,5.8
1440,CHEMBL553,P08069,91.55608122,2511.88643150958,5.6
1441,CHEMBL553,P08922,99.56765408,1995.26231496888,5.7
1442,CHEMBL553,P09619,91.09368942,1995.26231496888,5.7
1443,CHEMBL553,P11309,96.99215768,6309.57344480194,5.2
1444,CHEMBL553,P11362,99.11903625,3981.07170553497,5.4
1445,CHEMBL553,P15735,97.92319254,5011.87233627273,5.3
1446,CHEMBL553,P16234,84.38519822,2511.88643150958,5.6
1447,CHEMBL553,P16591,93.95474981,1584.89319246112,5.8
1448,CHEMBL553,P17252,88.63000866,1258.92541179417,5.9
1449,CHEMBL553,P17948,87.5312572,1584.89319246112,5.8
1450,CHEMBL553,P22607,87.55669466,1995.26231496888,5.7
1451,CHEMBL553,P23443,103.2398333,6309.57344480194,5.2
1452,CHEMBL553,P24941,96.169465335,7943.28234724283,5.1
1453,CHEMBL553,P27448,96.38512022,6309.57344480194,5.2
1454,CHEMBL553,P28482,115.5233622,7943.28234724283,5.1
1455,CHEMBL553,P29317,91.27980041,5011.87233627273,5.3
1456,CHEMBL553,P29376,66.26392443,1995.26231496888,5.7
1457,CHEMBL553,P29597,99.60306506,1995.26231496888,5.7
1458,CHEMBL553,P30530,72.54228818,1995.26231496888,5.7
1459,CHEMBL553,P31749,93.6680519,7943.28234724283,5.1
1460,CHEMBL553,P31751,108.1317253,7943.28234724283,5.1
1461,CHEMBL553,P34947,100.2907655,3981.07170553497,5.4
1462,CHEMBL553,P35916,73.50660477,794.328234724283,6.1
1463,CHEMBL553,P35968,80.27331705,630.957344480193,6.2
1464,CHEMBL553,P36507,104.5744847,3981.07170553497,5.4
1465,CHEMBL553,P36888,40.66670538,3162.27766016838,5.5
1466,CHEMBL553,P42679,77.18557062,1995.26231496888,5.7
1467,CHEMBL553,P42685,102.06019,316.227766016838,6.5
1468,CHEMBL553,P43405,108.1579167,1584.89319246112,5.8
1469,CHEMBL553,P45983,95.4660229,5011.87233627273,5.3
1470,CHEMBL553,P45984,98.40385901,3981.07170553497,5.4
1471,CHEMBL553,P49137,96.24356509,7943.28234724283,5.1
1472,CHEMBL553,P49760,93.39050172,3981.07170553497,5.4
1473,CHEMBL553,P49840,99.25224965,3981.07170553497,5.4
1474,CHEMBL553,P49841,102.1792949,3981.07170553497,5.4
1475,CHEMBL553,P50613,106.6766775,3981.07170553497,5.4
1476,CHEMBL553,P50750,94.82176001,1584.89319246112,5.8
1477,CHEMBL553,P51451,79.38626326,1000,6
1478,CHEMBL553,P51617,95.89638794,7943.28234724283,5.1
1479,CHEMBL553,P51812,100.3081371,3981.07170553497,5.4
1480,CHEMBL553,P51817,110.8242695,3162.27766016838,5.5
1481,CHEMBL553,P51955,100.398913,6309.57344480194,5.2
1482,CHEMBL553,P51957,100.1550796,6309.57344480194,5.2
1483,CHEMBL553,P52333,91.28091665,5011.87233627273,5.3
1484,CHEMBL553,P53350,100.2041613,7943.28234724283,5.1
1485,CHEMBL553,P53667,90.43935698,6309.57344480194,5.2
1486,CHEMBL553,P78368,98.30467233,7943.28234724283,5.1
1487,CHEMBL553,Q00535,99.27481025,3162.27766016838,5.5
1488,CHEMBL553,Q02750,104.6116282,3162.27766016838,5.5
1489,CHEMBL553,Q04771,100.5770964,3981.07170553497,5.4
1490,CHEMBL553,Q04912,93.61775302,3981.07170553497,5.4
1491,CHEMBL553,Q05397,107.9231495,6309.57344480194,5.2
1492,CHEMBL553,Q06187,86.15898284,6309.57344480194,5.2
1493,CHEMBL553,Q06418,97.03972428,3162.27766016838,5.5
1494,CHEMBL553,Q07912,66.54806077,3981.07170553497,5.4
1495,CHEMBL553,Q08881,105.9820158,1258.92541179417,5.9
1496,CHEMBL553,Q12851,104.8911871,2511.88643150958,5.6
1497,CHEMBL553,Q13153,109.2700777,10000,5
1498,CHEMBL553,Q13464,107.3726238,3981.07170553497,5.4
1499,CHEMBL553,Q13554,93.07665222,7943.28234724283,5.1
1500,CHEMBL553,Q13555,114.6053904,6309.57344480194,5.2
1501,CHEMBL553,Q13557,95.05364012,6309.57344480194,5.2
1502,CHEMBL553,Q13882,85.91834163,2511.88643150958,5.6
1503,CHEMBL553,Q14164,87.57404312,3162.27766016838,5.5
1504,CHEMBL553,Q14289,97.55226017,1584.89319246112,5.8
1505,CHEMBL553,Q14680,88.60394992,1584.89319246112,5.8
1506,CHEMBL553,Q15303,61.41010083,1258.92541179417,5.9
1507,CHEMBL553,Q16288,95.98632023,3162.27766016838,5.5
1508,CHEMBL553,Q16513,100.856962,2511.88643150958,5.6
1509,CHEMBL553,Q16539,97.79337955,3981.07170553497,5.4
1510,CHEMBL553,Q16620,93.0833447,3981.07170553497,5.4
1511,CHEMBL553,Q16644,98.11648655,10000,5
1512,CHEMBL553,Q5S007,62.27074385,2511.88643150958,5.6
1513,CHEMBL553,Q5VT25,98.47910365,10000,5
1514,CHEMBL553,Q7KZI7,129.1084966,7943.28234724283,5.1
1515,CHEMBL553,Q7L7X3,98.33657369,3981.07170553497,5.4
1516,CHEMBL553,Q86V86,81.42843372,7943.28234724283,5.1
1517,CHEMBL553,Q8IU85,98.83393409,2511.88643150958,5.6
1518,CHEMBL553,Q8IW41,89.74238617,1584.89319246112,5.8
1519,CHEMBL553,Q8N4C8,85.68085054,5011.87233627273,5.3
1520,CHEMBL553,Q8NE63,101.8487053,6309.57344480194,5.2
1521,CHEMBL553,Q8TDC3,95.3203187,10000,5
1522,CHEMBL553,Q96KB5,104.1942988,10000,5
1523,CHEMBL553,Q96PF2,87.63242599,1584.89319246112,5.8
1524,CHEMBL553,Q96RG2,97.44899408,1584.89319246112,5.8
1525,CHEMBL553,Q96SB4,98.018187,7943.28234724283,5.1
1526,CHEMBL553,Q9BXA7,78.86997194,1584.89319246112,5.8
1527,CHEMBL553,Q9BZL6,85.89073099,2511.88643150958,5.6
1528,CHEMBL553,Q9H2G2,41.98409473,50.1187233627273,7.3
1529,CHEMBL553,Q9H2X6,99.25621594,3162.27766016838,5.5
1530,CHEMBL553,Q9H3Y6,93.20495517,1584.89319246112,5.8
1531,CHEMBL553,Q9H4B4,102.4980487,7943.28234724283,5.1
1532,CHEMBL553,Q9HAZ1,101.2482989,2511.88643150958,5.6
1533,CHEMBL553,Q9HBH9,68.53916502,1258.92541179417,5.9
1534,CHEMBL553,Q9NR20,100.5027252,7943.28234724283,5.1
1535,CHEMBL553,Q9NWZ3,93.8190449,10000,5
1536,CHEMBL553,Q9NYL2,92.16276389,7943.28234724283,5.1
1537,CHEMBL553,Q9P1W9,97.89666221,1584.89319246112,5.8
1538,CHEMBL553,Q9UEE5,99.6932441,3981.07170553497,5.4
1539,CHEMBL553,Q9UHD2,73.03246557,3162.27766016838,5.5
1540,CHEMBL553,Q9UM73,86.67944252,2511.88643150958,5.6
1541,CHEMBL553,Q9UQM7,97.6216185,6309.57344480194,5.2
1542,CHEMBL553,Q9Y243,74.61079102,10000,5
1543,CHEMBL553,Q9Y463,93.71897123,2511.88643150958,5.6
1544,CHEMBL553,Q9Y4K4,100.2686791,3981.07170553497,5.4
1545,CHEMBL553,Q9Y6E0,114.6060744,7943.28234724283,5.1
1546,CHEMBL554,O00141,127.6616005,10000,5
1547,CHEMBL554,O14757,100.4674892,3162.27766016838,5.5
1548,CHEMBL554,O14920,81.01254462,3162.27766016838,5.5
1549,CHEMBL554,O15111,99.50157766,3981.07170553497,5.4
1550,CHEMBL554,O15264,95.72028551,7943.28234724283,5.1
1551,CHEMBL554,O15530,86.37901501,3981.07170553497,5.4
1552,CHEMBL554,O43293,97.40729121,1258.92541179417,5.9
1553,CHEMBL554,O43781,90.16949313,6309.57344480194,5.2
1554,CHEMBL554,O60674,100.9900437,1584.89319246112,5.8
1555,CHEMBL554,O75582,98.31426921,1995.26231496888,5.7
1556,CHEMBL554,O96017,96.8299072,3162.27766016838,5.5
1557,CHEMBL554,P00519,96.37903091,630.957344480193,6.2
1558,CHEMBL554,P04626,9.568042331,1.58489319246111,8.8
1559,CHEMBL554,P04629,99.17335646,2511.88643150958,5.6
1560,CHEMBL554,P05129,79.33825929,7943.28234724283,5.1
1561,CHEMBL554,P06239,94.16559153,1258.92541179417,5.9
1562,CHEMBL554,P06241,99.38317636,398.107170553497,6.4
1563,CHEMBL554,P06493,100.5093781,7943.28234724283,5.1
1564,CHEMBL554,P07332,103.7579859,1995.26231496888,5.7
1565,CHEMBL554,P07333,105.7386383,2511.88643150958,5.6
1566,CHEMBL554,P07948,104.194734,1584.89319246112,5.8
1567,CHEMBL554,P07949,99.7671782,1258.92541179417,5.9
1568,CHEMBL554,P08069,87.42877418,1000,6
1569,CHEMBL554,P08922,106.9280776,1995.26231496888,5.7
1570,CHEMBL554,P15735,99.46633949,5011.87233627273,5.3
1571,CHEMBL554,P16591,94.62849816,1584.89319246112,5.8
1572,CHEMBL554,P17948,100.3671212,398.107170553497,6.4
1573,CHEMBL554,P22607,96.71538569,1995.26231496888,5.7
1574,CHEMBL554,P23443,100.3538496,6309.57344480194,5.2
1575,CHEMBL554,P24941,96.63338087,7943.28234724283,5.1
1576,CHEMBL554,P28482,101.8819729,7943.28234724283,5.1
1577,CHEMBL554,P29317,99.03487775,5011.87233627273,5.3
1578,CHEMBL554,P29597,95.52936038,1995.26231496888,5.7
1579,CHEMBL554,P30530,96.2354711,1995.26231496888,5.7
1580,CHEMBL554,P31749,95.59962415,7943.28234724283,5.1
1581,CHEMBL554,P31751,104.9936384,7943.28234724283,5.1
1582,CHEMBL554,P35916,93.25417516,6309.57344480194,5.2
1583,CHEMBL554,P36888,92.55177488,2511.88643150958,5.6
1584,CHEMBL554,P42679,75.93957844,1995.26231496888,5.7
1585,CHEMBL554,P42685,104.4766635,2511.88643150958,5.6
1586,CHEMBL554,P43405,113.4328895,1584.89319246112,5.8
1587,CHEMBL554,P45983,91.94892119,3162.27766016838,5.5
1588,CHEMBL554,P49137,94.71174604,7943.28234724283,5.1
1589,CHEMBL554,P49760,95.11243188,3981.07170553497,5.4
1590,CHEMBL554,P50613,109.1339956,3981.07170553497,5.4
1591,CHEMBL554,P50750,94.21227726,1584.89319246112,5.8
1592,CHEMBL554,P51451,95.89727062,794.328234724283,6.1
1593,CHEMBL554,P51617,98.81859448,7943.28234724283,5.1
1594,CHEMBL554,P51817,111.230611,1584.89319246112,5.8
1595,CHEMBL554,P51957,98.09367257,6309.57344480194,5.2
1596,CHEMBL554,P52333,96.24168332,1584.89319246112,5.8
1597,CHEMBL554,P53350,98.98187953,7943.28234724283,5.1
1598,CHEMBL554,P78368,99.53329709,7943.28234724283,5.1
1599,CHEMBL554,Q00535,96.696857405,3162.27766016838,5.5
1600,CHEMBL554,Q04771,105.5166438,3981.07170553497,5.4
1601,CHEMBL554,Q05397,104.4937475,1584.89319246112,5.8
1602,CHEMBL554,Q06187,102.7740409,1258.92541179417,5.9
1603,CHEMBL554,Q06418,98.94252636,1995.26231496888,5.7
1604,CHEMBL554,Q07912,97.51890337,3981.07170553497,5.4
1605,CHEMBL554,Q08881,98.34952323,1584.89319246112,5.8
1606,CHEMBL554,Q13153,110.3122066,10000,5
1607,CHEMBL554,Q13554,93.76106394,6309.57344480194,5.2
1608,CHEMBL554,Q13555,110.8517795,6309.57344480194,5.2
1609,CHEMBL554,Q13557,92.45819876,6309.57344480194,5.2
1610,CHEMBL554,Q13882,102.8179219,2511.88643150958,5.6
1611,CHEMBL554,Q14289,101.1157981,1584.89319246112,5.8
1612,CHEMBL554,Q14680,88.53149565,1584.89319246112,5.8
1613,CHEMBL554,Q15303,11.19141129,25.1188643150958,7.6
1614,CHEMBL554,Q16288,103.0864266,1258.92541179417,5.9
1615,CHEMBL554,Q16513,92.02119247,7943.28234724283,5.1
1616,CHEMBL554,Q16644,102.6861635,10000,5
1617,CHEMBL554,Q5VT25,95.73620211,10000,5
1618,CHEMBL554,Q7KZI7,137.1583471,7943.28234724283,5.1
1619,CHEMBL554,Q86V86,93.70319792,7943.28234724283,5.1
1620,CHEMBL554,Q8IU85,103.7912545,2511.88643150958,5.6
1621,CHEMBL554,Q8IW41,92.77536367,1584.89319246112,5.8
1622,CHEMBL554,Q8N4C8,110.7440546,7943.28234724283,5.1
1623,CHEMBL554,Q8NE63,108.4867176,7943.28234724283,5.1
1624,CHEMBL554,Q8TDC3,98.57005426,10000,5
1625,CHEMBL554,Q96KB5,105.0921404,10000,5
1626,CHEMBL554,Q96PF2,89.85965243,1584.89319246112,5.8
1627,CHEMBL554,Q96RG2,100.7487106,1584.89319246112,5.8
1628,CHEMBL554,Q96SB4,100.3691911,7943.28234724283,5.1
1629,CHEMBL554,Q9BXA7,79.03461788,1584.89319246112,5.8
1630,CHEMBL554,Q9BZL6,86.41192116,10000,5
1631,CHEMBL554,Q9H2G2,85.06429555,10000,5
1632,CHEMBL554,Q9H2X6,104.052521,3162.27766016838,5.5
1633,CHEMBL554,Q9H3Y6,97.94650748,1584.89319246112,5.8
1634,CHEMBL554,Q9H4B4,104.8011484,7943.28234724283,5.1
1635,CHEMBL554,Q9HAZ1,114.7236413,2511.88643150958,5.6
1636,CHEMBL554,Q9HBH9,97.26869121,10000,5
1637,CHEMBL554,Q9NR20,102.5793689,7943.28234724283,5.1
1638,CHEMBL554,Q9NWZ3,91.45229772,10000,5
1639,CHEMBL554,Q9NYL2,96.71129497,7943.28234724283,5.1
1640,CHEMBL554,Q9P1W9,101.6429746,1584.89319246112,5.8
1641,CHEMBL554,Q9UEE5,89.70674407,3981.07170553497,5.4
1642,CHEMBL554,Q9UM73,103.8066197,1258.92541179417,5.9
1643,CHEMBL554,Q9UQM7,98.57906467,6309.57344480194,5.2
1644,CHEMBL554,Q9Y243,83.51798789,10000,5
1645,CHEMBL554,Q9Y463,93.06622721,2511.88643150958,5.6
1646,CHEMBL554,Q9Y4K4,108.2148532,7943.28234724283,5.1
1647,CHEMBL554,Q9Y6E0,106.3926434,7943.28234724283,5.1
1648,CHEMBL572878,O00141,115.8539565,6309.57344480194,5.2
1649,CHEMBL572878,O14757,77.08583107,3162.27766016838,5.5
1650,CHEMBL572878,O14920,84.93362664,3162.27766016838,5.5
1651,CHEMBL572878,O15111,99.39909281,3981.07170553497,5.4
1652,CHEMBL572878,O15264,95.96288944,7943.28234724283,5.1
1653,CHEMBL572878,O15530,82.70968142,2511.88643150958,5.6
1654,CHEMBL572878,O43293,109.3237994,5011.87233627273,5.3
1655,CHEMBL572878,O43781,105.4665424,6309.57344480194,5.2
1656,CHEMBL572878,O60674,75.53420159,251.188643150958,6.6
1657,CHEMBL572878,O75116,91.99034398,3981.07170553497,5.4
1658,CHEMBL572878,O75582,85.69735079,1995.26231496888,5.7
1659,CHEMBL572878,O94806,105.4458009,3981.07170553497,5.4
1660,CHEMBL572878,O95819,101.643317395,5011.87233627273,5.3
1661,CHEMBL572878,O96013,85.44296827,3981.07170553497,5.4
1662,CHEMBL572878,O96017,100.3057354,2511.88643150958,5.6
1663,CHEMBL572878,P00519,13.75590437,15.8489319246111,7.8
1664,CHEMBL572878,P00533,93.74550484,1584.89319246112,5.8
1665,CHEMBL572878,P04626,101.8875182,1584.89319246112,5.8
1666,CHEMBL572878,P04629,6.523887025,316.227766016838,6.5
1667,CHEMBL572878,P05129,94.16138045,7943.28234724283,5.1
1668,CHEMBL572878,P06239,12.26079213,125.892541179417,6.9
1669,CHEMBL572878,P06241,72.1506153,3162.27766016838,5.5
1670,CHEMBL572878,P06493,100.392184725,7943.28234724283,5.1
1671,CHEMBL572878,P07333,106.3871494,2511.88643150958,5.6
